mp_election_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note,national_average_debate,national_average_pmb,national_average_questions,attendance_national_average,state_average_debate,state_average_pmb,state_average_questions,attendance_state_average,mp_house
170158,Geeta Kora,Elected,23-05-2019,12-03-2024,First Term,Singhbhum,Jharkhand,Indian National Congress,Female,Information Not Available,Information Not Available,40,14,0,279,0.689781022, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,54.30769231,3.769230769,243.9038462,0.852699548,Lok Sabha
170154,Sudarshan Bhagat,Elected,23-05-2019,In Office,Third Term,Lohardaga,Jharkhand,Bharatiya Janata Party,Male,Graduate,"B.A. (Hons.); Educated at Kartik Uraon College, Gumla, University of Ranchi, Jharkhand",54,31,0,107,0.941605839, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,54.30769231,3.769230769,243.9038462,0.852699548,Lok Sabha
170500,Mala Rajya Laxmi Shah,Elected,23-05-2019,In Office,Third Term,Tehri Garhwal,Uttarakhand,Bharatiya Janata Party,Female,Inter/ Higher Secondary,"Educated at Convent of Jesus & Mary, Pune and Ratna Rajya Laxmi College, Kathmandu (attended for 2 years)",73,10,0,147,0.861313869, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,29,1.75,70.5,0.887597797,Lok Sabha
170496,Ajay Tamta,Elected,23-05-2019,In Office,Second Term,Almora,Uttarakhand,Bharatiya Janata Party,Male,Inter/ Higher Secondary,Inter (Science),51,14,0,9,0.886861314, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,29,1.75,70.5,0.887597797,Lok Sabha
170083,Kirron Anupam Kher,Elected,23-05-2019,In Office,Second Term,Chandigarh,Chandigarh,Bharatiya Janata Party,Female,Post Graduate,M.A(English Literature),71,9,0,106,0.474452555, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,9,N/A,106,0.474452555,Lok Sabha
170556,Kalaben Mohanbhai Delkar,Elected,17-11-2021,In Office,First Term,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Shiv Sena,Female,Information Not Available,Information Not Available,52,12,0,141,0.671328671, Data corresponds to the period from 01-06-2019 to 10-02-2024.,21.47978544,1.208838832,118.0920006,0.788685748,12,N/A,141,0.771938845,Lok Sabha
170096,Lalubhai Babubhai Patel,Elected,23-05-2019,In Office,Third Term,Daman and Diu,Daman and Diu,Bharatiya Janata Party,Male,Matric,"Shree Somnath Kolvani Mandal High School, Dabhol, Daman",68,7,0,3,0.850364964, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,7,N/A,3,0.850364964,Lok Sabha
170294,Manoj Tiwari,Elected,23-05-2019,In Office,Second Term,North East Delhi,Delhi,Bharatiya Janata Party,Male,Professional Post Graduate,"I.Sc., B.A. (History), B.P.Ed., M.P.Ed.",53,37,0,395,0.846715328, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,36,2.5,182.8333333,0.798687641,Lok Sabha
170226,Narendra Singh Tomar,Elected,23-05-2019,07-12-2023,Third Term,Morena,Madhya Pradesh,Bharatiya Janata Party,Male,Graduate,"Educated at Jiwaji University, Gwalior, Madhya Pradesh",66,0,N/A,0,N/A,"This MP was a minister till 7 Dec 2023. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",0.396694215,N/A,1,N/A,0.148148148,N/A,0.888888889,N/A,Lok Sabha
170293,Meenakashi Lekhi,Elected,23-05-2019,In Office,Second Term,New Delhi,Delhi,Bharatiya Janata Party,Female,Professional Graduate,"B.Sc. (Hons), LL.B. Educated at Hindu College",56,51,0,133,0.894736842,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",24.43976303,0.294307337,77.08705717,0.788685748,21,0.833333333,89.33333333,0.798687641,Lok Sabha
170295,Hans Raj Hans,Elected,23-05-2019,In Office,First Term,North West Delhi,Delhi,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,61,4,0,15,0.394160584, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,36,2.5,182.8333333,0.798687641,Lok Sabha
170207,P.P. Mohammed Faizal,Elected,23-05-2019,In Office,Second Term,Lakshadweep,Lakshadweep,Nationalist Congress Party,Male,Professional Post Graduate,M.B.A.,48,36,0,245,0.787401575, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,36,N/A,245,0.787401575,Lok Sabha
170319,Ve. Vaithilingam,Elected,23-05-2019,In Office,First Term,Puducherry,Puducherry,Indian National Congress,Male,Information Not Available,Information Not Available,73,28,0,63,0.704379562, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,28,N/A,63,0.704379562,Lok Sabha
170114,Shardaben Anilbhai Patel,Elected,23-05-2019,In Office,First Term,Mahesana,Gujarat,Bharatiya Janata Party,Female,Under Graduate,"B.A. (First Year) M.N. College Visnagar, Gujarat",75,31,0,215,0.948905109, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,29.92181818,0.758181818,206.4781818,0.869517124,Lok Sabha
170374,A. Chellakumar,Elected,23-05-2019,In Office,First Term,Krishnagiri,Tamil Nadu,Indian National Congress,Male,Information Not Available,Information Not Available,64,27,0,195,0.649635036, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,52.94871795,1.51754386,254.9986505,0.741663341,Lok Sabha
170466,Vijay Kumar Dubey,Elected,23-05-2019,In Office,First Term,Kushi Nagar,Uttar Pradesh,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,63,21,0,216,0.781021898, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,62.10038386,1.264540642,151.1991279,0.83229987,Lok Sabha
170506,Shantanu Thakur,Elected,23-05-2019,In Office,First Term,Bangaon,West Bengal,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,41,9,0,111,0.736842105,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",24.43976303,0.294307337,77.08705717,0.788685748,17.9,0.15,49.625,0.65888707,Lok Sabha
170563,Sushil Kumar Rinku,Elected,20-07-2023,In Office,First Term,Jalandhar,Punjab,Aam Aadmi Party,Male,Inter/ Higher Secondary,Senior Secondary from DAV College Jalandhar,Info Not Available,7,0,19,0.636363636, Data corresponds to the period from 01-06-2019 to 10-02-2024.,5.182530999,0.278586279,33.48922339,0.788685748,5.083333333,0.166666667,16.66666667,0.701079711,Lok Sabha
170553,Vijayakumar alias Vijay Vasanth,Elected,19-07-2021,In Office,First Term,Kanniyakumari,Tamil Nadu,Indian National Congress,Male,Information Not Available,Information Not Available,Info Not Available,21,0,194,0.88125, Data corresponds to the period from 01-06-2019 to 10-02-2024.,22.28851725,1.208838832,132.5784871,0.788685748,28.74358974,1.333333333,160.3589744,0.741663341,Lok Sabha
170558,Ghanshyam Singh Lodhi,Elected,26-06-2022,In Office,First Term,Rampur,Uttar Pradesh,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,Info Not Available,4,0,67,0.887755102, Data corresponds to the period from 01-06-2019 to 10-02-2024.,11.83513781,0.588756017,80.0905673,0.788685748,19.06874717,0.494120308,62.85436454,0.83229987,Lok Sabha
170038,Pradan Baruah,Elected,23-05-2019,In Office,Second Term,Lakhimpur,Assam,Bharatiya Janata Party,Male,Diploma Course,"Diploma in Mech. Engg. In 1985 from Dibrugarh Politechnic, Assam, Passed H.S.L.C. from SEBA in 1980 from Silapathar R.H.S. School",58,0,0,15,0.846715328, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,29.69230769,1.461538462,174,0.780179674,Lok Sabha
170186,Anant Kumar Hegde,Elected,23-05-2019,In Office,Sixth Term,Uttara Kannada,Karnataka,Bharatiya Janata Party,Male,Inter/ Higher Secondary,"Educated at M.M. Arts and Science College, Sirsi (Karnataka)",55,0,0,18,0.667883212, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,15.84333333,N/A,209.72,0.71261122,Lok Sabha
170168,V. Srinivas Prasad,Elected,23-05-2019,In Office,First Term,Chamrajanagar,Karnataka,Bharatiya Janata Party,Male,Post Graduate,"B.Sc., M.A. (Political Science) Educated at Sharadavilas College and Mysore University, Mysore (Karnataka)",76,0,0,2,0.328467153, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,15.84333333,N/A,209.72,0.71261122,Lok Sabha
170326,Ajay Singh Dharmendra Deol,Elected,23-05-2019,In Office,First Term,Gurdaspur,Punjab,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,66,0,0,4,0.167883212, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,39.37878788,1.303030303,109.3560606,0.701079711,Lok Sabha
170498,Ramesh Pokhriyal Nishank,Elected,23-05-2019,In Office,Second Term,Hardwar,Uttarakhand,Bharatiya Janata Party,Male,Doctorate,M.A. Ph.D,64,0,0,18,0.784,"This MP was a minister from May 30, 2019 to July 07, 2021. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",22.28851725,1.208838832,132.5784871,0.788685748,5,0.5,34.25,0.887597797,Lok Sabha
170485,Pakauri Lal,Elected,23-05-2019,In Office,Second Term,Robertsganj,Uttar Pradesh,Apna Dal,Male,Under Matric,N/A,71,2,0,0,0.806569343, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,62.10038386,1.264540642,151.1991279,0.83229987,Lok Sabha
170213,Prahlad Singh Patel,Elected,23-05-2019,07-12-2023,Fifth Term,Damoh,Madhya Pradesh,Bharatiya Janata Party,Male,Post Graduate,"B.Sc., LL.B., M.A. (Philosophy); Educated at Adarsh Vigyan Mahavidyalaya and U.T.D. Rani Durgawati University, Jabalpur (Madhya Pradesh)",63,0,N/A,0,N/A,"This MP was a minister till 7 Dec 2024. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",0.396694215,N/A,1,N/A,0.148148148,N/A,0.888888889,N/A,Lok Sabha
170503,Babul Supriya Baral (Babul Supriyo),Elected,23-05-2019,22-10-2021,Second Term,Asansol,West Bengal,Bharatiya Janata Party,Male,Graduate,B.Com (Hons.),53,0,N/A,0,0.235294118,"This MP was a minister from May 30, 2019 to July 07, 2021. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",0.808731809,N/A,14.48648649,0.788685748,0.736842105,N/A,8.710526316,0.65888707,Lok Sabha
170094,Renuka Singh Saruta,Elected,23-05-2019,07-12-2023,First Term,Surguja,Chhattisgarh,Bharatiya Janata Party,Female,Inter/ Higher Secondary,Higher Secondary,60,0,N/A,0,N/A,"This MP was a minister till 7 Dec 2023. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",0.396694215,N/A,1,N/A,N/A,N/A,0.454545455,N/A,Lok Sabha
170073,Ram Chandra Paswan,Elected,23-05-2019,21-07-2019,Fourth Term,Samastipur,Bihar,Lok Jan Shakti Party,Male,Matric,Matriculate,62,2,0,0,0.76, Data corresponds to the period from 01-06-2019 to 10-02-2024.,5.318548387,0.149193548,14.29032258,0.788685748,5.114285714,0.228571429,12,0.855039426,Lok Sabha
170471,Mulayam Singh Yadav,Elected,23-05-2019,10-10-2022,Seventh Term,Mainpuri,Uttar Pradesh,Samajwadi Party,Male,Post Graduate,"B.A., B.T., M.A. (Political Science); Educated at K.K. College, Etawah, A.K. College, Shikohabad and B.R. College, Agra University, Agra, Uttar Pradesh",84,1,0,0,0.619791667, Data corresponds to the period from 01-06-2019 to 10-02-2024.,36.35182016,1.102406682,144.1059687,0.788685748,44.67342773,0.964450185,98.76267381,0.83229987,Lok Sabha
170424,Akhilesh Yadav,Elected,23-05-2019,22-03-2022,Fourth Term,Azamgarh,Uttar Pradesh,Samajwadi Party,Male,Post Graduate,"B.E., M.E.; Educated at University of Mysore, Mysore, Karnataka",50,5,0,0,0.317073171, Data corresponds to the period from 01-06-2019 to 10-02-2024.,32.25355914,0.747723486,119.793727,0.788685748,39.41625207,0.662728027,81.40630182,0.83229987,Lok Sabha
170072,Radha Mohan Singh,Elected,23-05-2019,In Office,Sixth Term,Purvi Champaran,Bihar,Bharatiya Janata Party,Male,Graduate,"B.A.; Educated at M.S. College, Bihar University, Motihari, Bihar",74,3,0,0,0.821167883, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,42.36470588,2.061344538,155.602521,0.855039426,Lok Sabha
170070,Ravi Shankar Prasad,Elected,23-05-2019,In Office,First Term,Patna Sahib,Bihar,Bharatiya Janata Party,Male,Post Graduate,"B.A.Hons., M.A. (Pol.Science), LL.B.; Educated at Patna University",69,5,0,0,0.74375,"This MP was a minister from May 30, 2019 to July 07, 2021. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",22.28851725,1.208838832,132.5784871,0.788685748,20.08571429,1.6,98.25714286,0.855039426,Lok Sabha
170124,K.C. Patel,Elected,23-05-2019,In Office,Second Term,Valsad,Gujarat,Bharatiya Janata Party,Male,Professional Graduate,M.B.B.S.,75,5,0,0,0.875912409, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,29.92181818,0.758181818,206.4781818,0.869517124,Lok Sabha
170314,Bishweswar Tudu,Elected,23-05-2019,In Office,First Term,Mayurbhanj,Odisha,Bharatiya Janata Party,Male,Diploma Course,"Diploma in Electrical Engineering, Educated at UGIE Rourkela, Odisha",58,6,0,0,0.877192982,"This MP is a minister. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",24.43976303,0.294307337,77.08705717,0.788685748,23.7,0.15,66.45,0.790324275,Lok Sabha
170560,Simranjit Singh Mann,Elected,26-06-2022,In Office,Third Term,Sangrur,Punjab,Shiromani Akali Dal,Male,Graduate,"B.A. (Hons.) (Gold Medalist) Educated at Panjab University, Chandigarh",78,10,0,0,0.846938776, Data corresponds to the period from 01-06-2019 to 10-02-2024.,11.83513781,0.588756017,80.0905673,0.788685748,10.53787879,0.416666667,36.87878788,0.701079711,Lok Sabha
170387,S.S. Palanimanickam,Elected,23-05-2019,In Office,Sixth Term,Thanjavur,Tamil Nadu,Dravida Munnetra Kazhagam,Male,Professional Graduate,"B.L.; Educated at Madras Law College, Chennai (Tamil Nadu)",73,7,0,0,0.50729927, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,52.94871795,1.51754386,254.9986505,0.741663341,Lok Sabha
170418,Satish Kumar,Elected,23-05-2019,In Office,Second Term,Aligarh,Uttar Pradesh,Bharatiya Janata Party,Male,Matric,Matric,51,8,0,0,0.894160584, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,62.10038386,1.264540642,151.1991279,0.83229987,Lok Sabha
170483,Sonia Gandhi,Elected,23-05-2019,20-02-2024,Fifth Term,Rae Bareli,Uttar Pradesh,Indian National Congress,Female,Diploma Course,"(i) Three years course in foreign languages (English & French) completed in 1964 at Istituto Santa Teresa, Turin (Italy); (ii) Certificate in English from Lennox Cook School, Cambridge (U.K.) completed in 1965.",77,6,0,0,0.489051095, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,62.10038386,1.264540642,151.1991279,0.83229987,Lok Sabha
170428,Virendra Singh,Elected,23-05-2019,In Office,Fourth Term,Ballia,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,B.A.,67,27,0,0,0.905109489, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,62.10038386,1.264540642,151.1991279,0.83229987,Lok Sabha
170450,Afzal Ansari,Elected,23-05-2019,In Office,Second Term,Ghazipur,Uttar Pradesh,Bahujan Samaj Party,Male,Post Graduate,"Educated at Post Graduate College, Ghazipur",70,3,0,0,0.726086957, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,62.10038386,1.264540642,151.1991279,0.83229987,Lok Sabha
170530,Sudip Bandyopadhyay,Elected,23-05-2019,In Office,Fifth Term,Kolkata Uttar,West Bengal,All India Trinamool Congress,Male,Graduate,"B.Sc.; Educated at K.N. College, Berhampore, West Bengal",75,44,0,0,0.733576642, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,34.45903272,0.628662873,140.1854552,0.65888707,Lok Sabha
170515,S.S. Ahluwalia,Elected,23-05-2019,In Office,Second Term,Bardhaman-Durgapur,West Bengal,Bharatiya Janata Party,Male,Professional Graduate,"B.Sc., LL.B. Educated at St. Joseph School, Asansol, Bidhan Chandra College, Burdwan University and University College of Law, Calcutta University, West Bengal",72,12,0,0,0.773722628, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,34.45903272,0.628662873,140.1854552,0.65888707,Lok Sabha
170147,Sunil Soren,Elected,23-05-2019,In Office,First Term,Dumka,Jharkhand,Bharatiya Janata Party,Male,Information Not Available,Information Not Available,51,10,0,0,0.923357664, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,54.30769231,3.769230769,243.9038462,0.852699548,Lok Sabha
170278,Shrimant Chh. Udyanraje Pratapsinhmaharaj Bhonsle,Elected,23-05-2019,14-09-2019,Third Term,Satara,Maharashtra,Bharatiya Janata Party,Male,Diploma Course,"Production Engg., Educated at Bharati Vidyapeeth",57,0,0,0,0.162162162, Data corresponds to the period from 01-06-2019 to 10-02-2024.,7.742790811,0.238082437,17.87618117,0.788685748,8.068181818,0.454545455,44.13636364,0.744321006,Lok Sabha
170167,Ramesh Chandappa Jigajinagi,Elected,23-05-2019,In Office,Sixth Term,Bijapur,Karnataka,Bharatiya Janata Party,Male,Post Graduate,"M.A.; Educated at S.B.New Arts College, Bijapur , Karnataka",71,0,0,0,0.737226277, Data corresponds to the period from 01-06-2019 to 10-02-2024.,46.72828028,1.503146169,209.6655443,0.788685748,15.84333333,N/A,209.72,0.71261122,Lok Sabha
170161,D.V. Sadananda Gowda,Elected,23-05-2019,In Office,Fourth Term,Bangalore North,Karnataka,Bharatiya Janata Party,Male,Professional Graduate,"B.Sc., L.L.B.; Educated at St. Phelomena College, Puttur, Dakshina Kannada, Karnataka and Vaikunta Baliga Law Collge, Udupi",70,0,0,0,0.63125,"This MP was a minister from May 30, 2019 to July 07, 2021. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",22.28851725,1.208838832,132.5784871,0.788685748,5.083333333,N/A,127,0.71261122,Lok Sabha
170238,Sanjay Shamrao Dhotre,Elected,23-05-2019,In Office,Fourth Term,Akola,Maharashtra,Bharatiya Janata Party,Male,Professional Graduate,"B.E. (Mech.); Educated at Government College of Engineering, Amravati, Maharashtra",64,0,0,0,0,"This MP was a minister from May 30, 2019 to July 07, 2021. Ministers represent the government in debates, so we do not report their participation. They do not sign the attendance register, ask questions, or introduce private member bills. Data corresponds to the period from 01-06-2019 to 10-02-2024.",22.28851725,1.208838832,132.5784871,0.788685748,25.42743884,2.296536797,231.5225008,0.744321006,Lok Sabha
